title,wikipedia,wikidata,subject
RE:Cognomen,Cognomen,Q19994698,Q777342
RE:Ἀυτόγραφον,Autograph,Q19992617,Q9026959
RE:Archias 20,Aulus Licinius Archias,Q19991429,Q218251
RE:Theugenes 2,Theogenes (Sportler),Q19997414,Q1388775
RE:Isidoros 27,Isidor von Sevilla,Q19996571,Q166876
RE:Sesterz,Sesterz,Q19997335,Q208041
RE:Antipatros 6,Antipatros,Q19989246,Q581623
RE:Iezdegerd 2,Yazdegerd II.,Q19996494,Q310303
RE:Ἄπυρα,Opfer (Religion),Q19990741,Q179723
RE:Compsa,Conza della Campania,Q19994707,Q55031
RE:Agathokleia 2,Agathokleia (Konkubine Ptolemaios’ IV.),Q19982026,Q391426
RE:Dioskurides 12,Pedanios Dioskurides,Q19995172,Q297776
RE:Iezdegerd 1,Yazdegerd I.,Q19996493,Q217290
RE:Archytas 3,Archytas von Tarent,Q19991576,Q202001
RE:Antipatros 22,Antipatros von Sidon,Q19989263,Q114280
RE:Antipatros 25,Antipater von Kyrene,Q19989267,Q2194939
RE:Antipatros 12,Antipatros (Makedonien),Q19989252,Q204760
RE:Nerio,Nerio,Q19997120,Q1787622
RE:Archias 2,Archias (Oikist),Q19991410,Q633041
RE:Theudurum,Tüddern,Q19997413,Q1742484
RE:Archimedes 3,Archimedes,Q19991495,Q8739
RE:Archippos 12,Archippos von Tarent,Q19991530,Q634870
RE:Archidamos 4,Archidamos III.,Q19991449,Q448580
RE:Hieron 13,Hieron II. von Syrakus,Q19996354,Q313675
RE:Apollonios 98,Apollonios von Tyana,Q19990419,Q297040
RE:Antiphanes 15,Antiphanes,Q19989293,Q269301
RE:Cestius 7,Gaius Cestius Epulo,Q19994482,Q18624389
RE:Athenaios 22,Athenaios,Q19992313,Q294923
RE:Antipatros 23,Antipatros von Thessalonike,Q19989264,Q581764
RE:Arciaca,Arcis-sur-Aube,Q19991581,Q269401
RE:Aera,Zeitrechnung,Q19981699,Q186566
RE:Antipatros 14,Antipater II.,Q19989254,Q386723
RE:Archidamos 5,Archidamos IV.,Q19991451,Q456953
RE:Auction 2,Auktion,Q19992373,Q177923
RE:Fons,Fons (Mythologie),Q19995925,Q582918
RE:Ἀποφράδες ἡμέραι,Unglückstag,Q19990512,Q15852080
RE:Archias 21,Archias,Q19991430,
RE:Archias 17,Archias,Q19991425,
RE:Archias 22,Archias,Q19991431,
RE:Arachne 2,Sonnenuhr#Älteste_Sonnenuhren,Q19991007,
RE:Arabicus sinus,Arabicus Sinus,Q19990984,
RE:Antipatros 11,Antipatros,Q19989251,
RE:Antipatros 5,Antipatros,Q19989245,
RE:Antipatros 24,Antipatros,Q19989265,
RE:Antiope 12,,Q19989236,
RE:Antiope 10,,Q19989234,
RE:Antiope 9,,Q19989233,
RE:Antipatros 9,,Q19989249,
RE:Antiochos 50,,Q19989194,
RE:Antiochos 57,,Q19989202,
RE:Apollinis Libystini fanum,,Q19998855,
RE:Apollinopolis 3,,Q19990138,
RE:Antiochos 52,,Q19989196,
RE:Antiochos 71,,Q19989215,
RE:Antiochos 67,,Q19989212,
RE:Antiochos 56,,Q19989201,
RE:Apollinopolis 2,,Q19990137,
RE:Antiochos 44,,Q19989187,
RE:Antiochos 58,,Q19989203,
RE:Ἀπόκοπα ὄρη,,Q19990096,
RE:Ἀπόκινος,,Q19990093,
RE:Ἀποκήρυξις,,Q19990092,
RE:Antiochos 43,,Q19989186,
RE:Antiochos 47,,Q19989191,
RE:Antiochos 54,,Q19989198,
RE:Antiochos 45,,Q19989188,
RE:Antiochos 48,,Q19989192,
RE:Antiochos 72,,Q19989216,
RE:Apollinopolis 5,,Q19990140,
RE:Antiochos 69,,Q19989213,
RE:Ἀντιόχου σωλήν,,Q19989219,
RE:Apollinis fons,,Q19990131,
RE:Apollinopolis 4,,Q19990139,
RE:Apollinis promontorium 1,,Q19990133,
RE:Antiochos 63,,Q19989208,
RE:Antiochos 61,,Q19989206,
RE:Antiochos 59,,Q19989204,
RE:Apokopa,,Q19990095,
RE:Antiokleia,,Q19998801,
RE:Apollinis Hydreuma,,Q19990132,
RE:Antiochos 46,,Q19989189,
RE:Apollinopolis,,Q19990135,
RE:Ἀποκοπὴ χρεῶν,,Q19990097,
RE:Antiochos 55,,Q19989200,
RE:Ἀπόκλητοι,,Q19990094,
RE:Antiochos 64,,Q19989210,
RE:Apollinis area,,Q19990130,
RE:Apollinis promontorium 2,,Q19990134,
RE:Antiochos 53,,Q19989197,
RE:Antiochos 66,,Q19989211,
RE:Antiochos 51,,Q19989195,
RE:Antiochos 70,,Q19989214,
RE:Apollinaris 9,,Q19990121,
RE:Apollinaris 5,,Q19990116,
RE:Apollas 1,,Q19990103,
RE:Apollinaris 2,,Q19990113,
RE:Apollinaris 1,,Q19990112,
RE:Artemisia 4,,Q19992031,
RE:Ἀρτεμισιασταί,,Q19992033,
RE:Ascaniae insulae,,Q19992111,
RE:Ἀπόδρομος,,Q19990082,
RE:Apoikos,,Q19990090,
RE:Apollinaris 3,,Q19990114,
RE:Apollinaris 6,,Q19990117,
RE:Ascanimia,,Q19998994,
RE:Ascandiandalis,,Q19992110,
RE:Apollinares ludi,,Q19998854,
RE:Apollinaris 7,,Q19990119,
RE:Apollinaris 10,,Q19990122,
RE:Apolexis 3,,Q19990102,
RE:Apollinaris 4,,Q19990115,
RE:Ascaricus,,Q19998995,
RE:Apollas 3,,Q19990105,
RE:Apogei,,Q19990085,
RE:Apollinaris 11,,Q19990123,
RE:Apollinaris pagus,,Q19990127,
RE:Apollas 4,,Q19990106,
RE:Ἀποδοχεύς,,Q19990079,
RE:Apollinar,,Q19990107,
RE:Ἀποδιδρασκίνδα,,Q19990078,
RE:Apollas 2,,Q19990104,
RE:Ascensus,,Q19992117,
RE:Ascanius portus,,Q19992113,
RE:Apollinaris legio,,Q19990126,
RE:Apolaustus 2,,Q19990101,
RE:Artemisia 5,,Q19998984,
RE:Ascham,,Q19992119,
RE:Ἀπόλειψις,,Q19998853,
RE:Apolline,,Q19990128,
RE:Apollinares,,Q19990108,
RE:Apodotoi,,Q19990081,
RE:Apollinesis vicus,,Q19990129,
RE:Apollinaris 8,,Q19990120,
RE:Ἀποδοκιμάζειν,,Q19990080,
RE:Apollinaris 12a-b,,Q19990124,
RE:Ascale,,Q19992108,
RE:Apogonikos,,Q19990086,
RE:Ascheion,,Q19992120,
RE:Apolaustus 1,,Q19990100,
RE:Eleusis 5,,Q19995430,
RE:Asarubas,,Q19992098,
RE:Asbystai,,Q19992106,
RE:Asapheidama,,Q19992089,
RE:Eleusis 6,,Q19995431,
RE:Asarri,,Q19992096,
RE:Epadatextorix,,Q19995492,
RE:Asaraei,,Q19998991,
RE:Eoritai,,Q19995488,
RE:Eordos,,Q19995487,
RE:Eordaia 2,,Q19995483,
RE:Ἀσάνδιον,,Q19992083,
RE:Eleusis 1,,Q19995428,
RE:Asarinum,,Q19992094,
RE:Asaios,,Q19992069,
RE:Ἀσάρωτος οἶκος,,Q19992095,
RE:Barbanissa,,Q19992851,
RE:Eleusinios 2,,Q19995425,
RE:Eleusinios 1,,Q19995424,
RE:Eleusis 7,,Q19995432,
RE:Earson,,Q19995368,
RE:Asaradda,,Q19992092,
RE:Eochar,,Q19995479,
RE:Eone,,Q19995481,
RE:Eordaikos,,Q19995484,
RE:Asarakai,,Q19998992,
RE:Eodanda,,Q19995480,
RE:Eordoi,,Q19995486,
RE:Eleusinios 3,,Q19995426,
RE:Asandros 1,,Q19992084,
RE:E...orceni,,Q19995365,
RE:Eleusis 4,,Q19995429,
RE:Eous,,Q19995490,
RE:Asarakon,,Q19992093,
RE:Asbamaion,,Q19992099,
RE:Asara,,Q19992090,
RE:Asc...,,Q19992107,
RE:Asbana,,Q19992101,
RE:Asbamaios,,Q19992100,
RE:Asbotos,,Q19992105,
RE:Asamon 2,,Q19992075,
RE:Ἐπαχθής,,Q19995491,
RE:Eleusinum,,Q19995427,
RE:Asbetos,,Q19992102,
RE:Eleusynios,,Q19995433,
RE:Apis 2,,Q19990048,
RE:Apis 3,,Q19990049,
RE:Apisa maius,,Q19990054,
RE:Apobathra 1,,Q19990067,
RE:Apocha,,Q19990070,
RE:Apius,,Q19990058,
RE:Aple,,Q19990060,
RE:Eleusinia 2,,Q19995422,
RE:Ἀποβατήρια,,Q19990063,
RE:Apodemius 2,,Q19990075,
RE:Eleusina,,Q19995420,
RE:Apodemius 3,,Q19990077,
RE:Apobathra 2,,Q19990068,
RE:Apiroi,,Q19990045,
RE:Eleusa,,Q19995418,
RE:Aplustre,,Q19998852,
RE:Apion 5,,Q19990042,
RE:Apios,,Q19990044,
RE:Apinius 2,,Q19990037,
RE:Apisaon 2,,Q19990056,
RE:Ἀποβάτης,,Q19990065,
RE:Aphthonios 3,,Q19990014,
RE:Aplanoi,,Q19990059,
RE:Eleusia,,Q19995419,
RE:Apis 1,,Q19990046,
RE:Apium,,Q19998851,
RE:Apisaon 1,,Q19990055,
RE:Elespis,,Q19995416,
RE:Apiolae,,Q19990038,
RE:Apodemius 1,,Q19990074,
RE:Apis 4,,Q19990051,
RE:Eleutherai 3,,Q19995437,
RE:Ἀποχειροτονεῖν,,Q19990071,
RE:Apion 1,,Q19998850,
RE:Apion 2,,Q19990039,
RE:Ἀποβώμια ἱερά,,Q19990069,
RE:Eleuthera 2,,Q19995435,
RE:Eleusinion,,Q19995423,
RE:Eleusinia 1,,Q19995421,
"RE:Ἀποβατήριος, Ἀποβατηρία",,Q19990064,
RE:Elete,,Q19995417,
RE:Apobatana,,Q19990062,
RE:Apion 4,,Q19990041,
RE:Apitami,,Q19990057,
RE:Apobathmoi,,Q19990066,
RE:Apia,,Q19990017,
RE:Ἀπίας πεδίον,,Q19990018,
RE:Aphther,,Q19990005,
RE:Aphroditopolis,,Q19989989,
RE:Ἀφθίτης νομός,,Q19990007,
RE:Apicius 3,,Q19990024,
RE:Ἀφροδίτης νῆσος 2,,Q19998846,
RE:Apicius 2,,Q19990023,
RE:Apidon,,Q19990030,
RE:Aphroditopolis 5,,Q19989994,
RE:Aphthonios 2,,Q19990012,
RE:Ἀφύη,,Q19998847,
RE:Apiarium,,Q19998849,
RE:Aphroditopolis 6,,Q19989995,
RE:Apicius 1,,Q19990021,
RE:Aphyphis,,Q19990015,
RE:Apiennates,,Q19990033,
RE:Aphrodisios 11,,Q19989982,
RE:Aphytis,,Q19990016,
RE:Apidanos 1,,Q19990027,
RE:Aphrodisios 12,,Q19989983,
RE:Apina,,Q19990035,
RE:Apidones,,Q19990031,
RE:Aphroditianos,,Q19989987,
RE:Apidius,,Q19990029,
RE:Ἀφροδίσιος λιμήν,,Q19998843,
RE:Apidanos 2,,Q19990028,
RE:Aphthonetos 2,,Q19990010,
RE:Apicilia,,Q19990020,
RE:Apiculum,,Q19990026,
RE:Ἀφροδίτης ὕδρευμα,,Q19998845,
RE:Aphroditopolis 2,,Q19989991,
RE:Aphthaion,,Q19990003,
RE:Apinius 1,,Q19990036,
RE:Ἀφρογένεια,,Q19989997,
RE:Ἀφροδίτης νῆσος 1,,Q19989986,
RE:Aphroditopolis 4,,Q19989993,
RE:Aphrodisios 10,,Q19989981,
RE:Aphros,,Q19989999,
RE:Apilas,,Q19990034,
RE:Aphthonetos 1,,Q19990009,
RE:Apicius 4,,Q19990025,
RE:Ῥῆτραι,,Q19997226,
RE:Aphrodisias 4,,Q19989952,
RE:Aphrodisios 7,,Q19989978,
RE:Aphrodisios 3,,Q19989974,
RE:Ἀφροδισιασταί,,Q19989961,
RE:Aphrodisias 11,,Q19989959,
RE:Aphrodisias 7,,Q19989955,
RE:Aphrodisia 3,,Q19989948,
RE:Aphro 2,,Q19989944,
RE:Aphrios,,Q19989941,
RE:Aphrodision 10,,Q19989971,
RE:Aora,,Q19989734,
RE:Aphrodision 8,,Q19989970,
RE:Aphrodisios 5,,Q19989976,
RE:Aphrodisios 2,,Q19989973,
RE:Aphrodisias 3,,Q19989951,
RE:Aphrodision 9,,Q19998842,
RE:Aphrodisios 4,,Q19989975,
RE:Aphrodisios 8,,Q19989979,
RE:Aphraia,,Q19989935,
RE:Aphrodisias 5,,Q19989953,
RE:Aphreia,,Q19989938,
RE:Aphrodisias 8,,Q19989956,
RE:Aphrodisias 10,,Q19989958,
RE:Aphrodision 6,,Q19989968,
RE:Aphrodisieus,,Q19989962,
RE:Aphrodisia 2,,Q19989947,
RE:Aphriso,,Q19989942,
RE:Aphrodision 1,,Q19989964,
RE:Aphrodisios 9,,Q19989980,
RE:Aphrodision 4,,Q19989967,
RE:Aphro 1,,Q19989943,
RE:Aphrodisias 6,,Q19989954,
RE:Aphormion,,Q19989933,
RE:Aphphadana,,Q19989934,
RE:Aphrel,,Q19989940,
RE:Aphrodision 2,,Q19989965,
RE:Aphrodisios 6,,Q19989977,
RE:Aphrodisias 9,,Q19989957,
RE:Aphrodas,,Q19989945,
RE:Ἄφραττος,,Q19989937,
RE:Aphrodision 3,,Q19989966,
RE:Aphrodisios 1,,Q19989972,
RE:Aphrodisia 1,,Q19989946,
RE:Aphrodision 5,,Q19998841,
RE:Aphrodision 7,,Q19989969,
RE:Apheidas 4,,Q19989892,
RE:Ἀφ’ ἵππου ἀκοντίζειν,,Q19998836,
RE:Apheidas 3,,Q19989891,
RE:Ἀφέτης 2,,Q19989911,
RE:Ἀφετήριοι,,Q19989908,
RE:Apheidantidai,,Q19989888,
RE:Apesas 3,,Q19998828,
RE:Apesas 1,,Q19989869,
RE:Aphobetos,,Q19989929,
RE:Aphobos,,Q19989930,
RE:Ἀφιππολαμπάς,,Q19989921,
RE:Aphetor,,Q19989913,
RE:Aphnaïon,,Q19989925,
RE:Aphetaios,,Q19989905,
RE:Apharea,,Q19998833,
RE:Aphetai,,Q19989904,
RE:Ἀφίδρυσις,,Q19989917,
RE:Aphneion,,Q19998840,
RE:Ἀφάσιος λόφος,,Q19989885,
RE:Ἀφετηρία,,Q19989907,
RE:Apheta,,Q19989903,
RE:Ἀφιπποδρομάς,,Q19989920,
RE:Ἀφιπποτοξόται,,Q19989922,
RE:Aphetais,,Q19998835,
RE:Apesantios,,Q19989868,
RE:Aphareus 4,,Q19989882,
RE:Ἄφεσον,,Q19989901,
RE:Apharis,,Q19989883,
RE:Aphnitis,,Q19989928,
RE:Ἀφέτης 1,,Q19989910,
RE:Aphneios,,Q19989927,
RE:Ἀφεδριατεύοντες,,Q19989886,
RE:Apheidas 2,,Q19989890,
RE:Aphle,,Q19998839,
RE:Apheterion,,Q19989909,
RE:Aphidna 2,,Q19989915,
RE:Apheidas 1,,Q19989889,
RE:Apesas 2,,Q19989870,
RE:Aphnaïs,,Q19989926,
RE:Aphidnos,,Q19989916,
RE:Ἄφετοι ἡμέραι,,Q19989912,
RE:Aphas,,Q19989884,
RE:Ἀφεστήρ,,Q19989902,
RE:Ἀφίστασθαι τῆς οὐσίας,,Q19998837,
RE:Ἄφλαστον,,Q19989924,
RE:Apellaios 1,,Q19989812,
RE:Apelles 4,,Q19989828,
RE:Apelles 2,,Q19989826,
RE:Apellas 7,,Q19989819,
RE:Apelles 10,,Q19989837,
RE:Apellas 2,,Q19989815,
RE:Apemon 1,,Q19989849,
RE:Apelles 15,,Q19989843,
RE:Apellas 5,,Q19989818,
RE:Aper 4,,Q19989859,
RE:Aperlai,,Q19989865,
RE:Apellas 4,,Q19989817,
RE:Apenas,,Q19989852,
RE:Ἀπελεύθεροι,,Q19998824,
RE:Apemon 2,,Q19989850,
RE:Aper 2,,Q19989857,
RE:Aper,,Q19989855,
RE:Aper 3,,Q19989858,
RE:Apeliotes 2,,Q19989810,
RE:Apellas 8,,Q19989820,
RE:Apelles 11,,Q19989839,
RE:Ἀπελλάζειν,,Q19989823,
RE:Apelles 5,,Q19989830,
RE:Apertae naves,,Q19998827,
RE:Apellas 1,,Q19989814,
RE:Apellaion,,Q19989811,
RE:Apellikon 2,,Q19989845,
RE:Aper 5,,Q19989860,
RE:Apelles 3,,Q19989827,
RE:Apenestai,,Q19998826,
RE:Apelles 9,,Q19989836,
RE:Apelles 13,,Q19989841,
RE:Apellas 3,,Q19989816,
RE:Aperta,,Q19989867,
RE:Apelles 8,,Q19989835,
RE:Aper 1,,Q19989856,
RE:Apellaei,,Q19998825,
RE:Apeliotes 1,,Q19989809,
RE:Aperantoi,,Q19989864,
RE:Ἀπενιαυτισμός,,Q19989854,
RE:Apemosyne,,Q19989851,
RE:Apelles 14,,Q19989842,
RE:Apellaios 2,,Q19989813,
RE:Apelles 12,,Q19989840,
RE:Aper 6,,Q19989862,
RE:Aperopia,,Q19989866,
RE:Apelles 1,,Q19989824,
RE:Ἀπήνη,,Q19989853,
RE:Apelauron,,Q19989807,
RE:Aoos 3,,Q19989732,
RE:Aoos 4,,Q19989733,
RE:Aornos 1,,Q19989736,
RE:Aoa 2,,Q19989724,
RE:Aorratia,,Q19989740,
RE:Ἀπάθιος διώρυξ,,Q19989790,
RE:Apature,,Q19989792,
RE:Aoide,,Q19989726,
RE:Apaturios 3,,Q19989797,
RE:Aon,,Q19989727,
RE:Aoos 2,,Q19989731,
RE:Apasiakai,,Q19989782,
RE:Apari,,Q19989777,
RE:Apaisos,,Q19989746,
RE:Apaturios 6,,Q19989801,
RE:Aones,,Q19989728,
RE:Aornos 2,,Q19989737,
RE:Apaturios 5,,Q19989800,
RE:Ἀπαλεξίκακος,,Q19989748,
RE:Apaturios 1,,Q19989795,
RE:Ἀπατήσεως τοῦ δήμου γραφή,,Q19989789,
RE:Apaturos,,Q19989803,
RE:Ἀπαύλια,,Q19998823,
RE:Apasidam,,Q19989783,
RE:Aparnoi,,Q19989780,
RE:Aparchos,,Q19989776,
RE:Apaturios 7,,Q19989802,
RE:Apavortene,,Q19989805,
RE:Aparktias,,Q19989779,
RE:Apatenor,,Q19989788,
RE:Ἀπάγελοι,,Q19989743,
RE:Aoros,,Q19989739,
RE:Apavarktike,,Q19989804,
RE:Aornos 4,,Q19998822,
RE:Ἀπαλλαξίκακος,,Q19989749,
RE:Apalare,,Q19989747,
RE:Aoa 1,,Q19989723,
RE:Apaisantos,,Q19989745,
RE:Apaturia 1,,Q19989793,
RE:Apataioi,,Q19989785,
RE:Apartaei,,Q19989781,
RE:Apelbusa,,Q19989808,
RE:Ἀπαγωγή,,Q19989744,
RE:Apaturios 2,,Q19989796,
RE:Aornos 3,,Q19989738,
RE:Antron,,Q19989656,
RE:Anxurus,,Q19989700,
RE:Anytos 1,,Q19989715,
RE:Anytos 3,,Q19989717,
RE:Antro,,Q19989655,
RE:Anytos 2,,Q19989716,
RE:Antorgis,,Q19998819,
RE:Anzabas,,Q19989719,
RE:Antonius 125,,Q19989643,
RE:Antonius 131,,Q19989649,
RE:Anxur 2,,Q19989699,
RE:Anysis 1,,Q19989705,
RE:Antonius 128,,Q19989646,
RE:Antullius 2,,Q19989660,
RE:Anxur 1,,Q19989698,
RE:Anysis 2,,Q19989706,
RE:Antonius 126,,Q19989644,
RE:Antorides,,Q19989651,
RE:Antores,,Q19989650,
RE:Anysius 3,,Q19989710,
RE:Antyllos 1,,Q19989662,
RE:Anysis 3,,Q19989707,
RE:Anysius 4,,Q19989711,
RE:Ao,,Q19989722,
RE:Anubiaci,,Q19989669,
RE:Anzeta,,Q19989720,
RE:Ἀνυποδησία,,Q19989704,
RE:Antonius 127,,Q19989645,
RE:Anubion,,Q19989671,
RE:Antros,,Q19989657,
RE:Antonius 129,,Q19989647,
RE:Antullius 1,,Q19989659,
RE:Antonius 122,,Q19989640,
RE:Anysius 2,,Q19989709,
RE:Antulla,,Q19989658,
RE:Anydros,,Q19989701,
RE:Anygath,,Q19989702,
RE:Anytos 4,,Q19989718,
RE:Antonius 123,,Q19989641,
RE:Antylla,,Q19998820,
RE:Antonius 130,,Q19989648,
RE:Antyllos 2,,Q19989664,
RE:Eos,Eos (Mythologie),Q19995489,Q178417
RE:Apheidas 5,Apheidas (König von Attika),Q19989893,Q618434
RE:Eleutherai 1,Eleutherai,Q19995436,Q1328318
RE:Aphilas,Aphilas,Q19989919,Q618457
RE:Eleuteti,Eleuteten,Q19995434,Q15807790
RE:Barbaroi,Barbar,Q19992866,Q134313
RE:Antiochos 42,Antiochos,Q19989185,Q286181
RE:Iulius 49,Gnaeus Iulius Agricola,Q19996661,Q272082
RE:Apis 6,Apis (Mythologie),Q19990053,Q618662
RE:Antipatros 15,Antipatros,Q19989255,Q581623
RE:Apollinarios,Apollinaris von Laodicea,Q19990109,Q367946
RE:Apachnas,Apachnas,Q19989742,Q617221
RE:Aphthas,Ptah,Q19990004,Q146321
RE:Aphidna 1,Aphidnai,Q19989914,Q618453
RE:Ἀποδυτήριον 2,Apodyterion,Q19990084,Q1576602
RE:Apaturion,Apaturion,Q19989794,Q19259548
RE:Antiochos 62,Antiochos von Askalon,Q19989207,Q320042
RE:Aphroditopolis 3,Gebelein,Q19989992,Q1496830
RE:Antyllos 3,Antyllos,Q19989665,Q610433
RE:Eleuthernai,Eleutherna,Q19995440,Q1328347
RE:Aorsoi,Aorsen,Q19989741,Q444749
RE:Apollinopolis 1,Edfu,Q19990136,Q239107
RE:Aphrodisia 4,Aphrodisia,Q19989950,Q618488
RE:Anystus,Muga,Q19989713,Q740393
RE:Ἀφροδίτης ἡμέρα,Freitag,Q19998844,Q130
RE:Ausonius 3,Ausonius,Q19992582,Q234593
RE:Apellas 9,Apelleas,Q19989822,Q3620578
RE:Antipatros 26,Antipatros von Tarsos,Q19989268,Q581732
RE:Eleutherolakones,Eleutherolakonen,Q19995441,Q3556008
RE:Aphthonios 1,Aphthonios,Q19990011,Q4441106
RE:Aoos 1,Vjosa,Q19989730,Q81503
RE:Apicata,Apicata,Q19990019,Q618583
RE:Apfel,Kulturapfel,Q19989872,Q158657
RE:Antiochos 73,Antiochos (Koroplast),Q19989217,Q579540
RE:Eordaia 1,Eordaia,Q19995482,Q1346328
RE:Ἄφρακτοι νῆες,Schiffe der Antike,Q19989936,Q2234956
RE:Ἀφροδίτης ὅρμος,Myos Hormos,Q19989985,Q1956723
RE:Apex,Apex (Kleidungsstück),Q19989871,Q618275
RE:Aphroditopolis 1,Atfih,Q19989990,Q754592
RE:Aphroditos,Hermaphroditos,Q19989996,Q204146
RE:Aper 6a-e,Aper,Q19989863,Q241709
RE:Ceionius 7,Lucius Aelius Caesar,Q19994462,Q455034
RE:Anxia,Anzi (Basilikata),Q19989696,Q52513
RE:Antunnacum,Antunnacum,Q19989661,Q610107
RE:Antiochos 60,Antiochos von Syrakus,Q19989205,Q580661
RE:Aphrodisias 2,Aphrodisias,Q19989960,Q618495
RE:Antipatros 4,Antipatros,Q19989244,
RE:Antiochos 49,Antiochos,Q19989193,
RE:Ἀποδυτήριον 1,Apodyterion,Q19990083,
RE:Eleuthereus,Dionysos Eleuthereus,Q19995439,
RE:Antonius 124,,Q19989642,
RE:Antonnacum,,Q19998818,
RE:Anysius 1,,Q19989708,
RE:Antonius 87,,Q19989606,
RE:Antonius 71,,Q19989588,
RE:Antonius 98,,Q19989617,
RE:Antonius 95,,Q19989614,
RE:Antonius 92,,Q19989611,
RE:Antonius 109,,Q19989629,
RE:Antonius 72,,Q19989589,
RE:Antonius 73,,Q19989590,
RE:Antonius 85,,Q19989604,
RE:Antonius 107,,Q19989626,
RE:Antonius 108,,Q19989628,
RE:Antonius 110,,Q19989630,
RE:Antonius 88,,Q19989607,
RE:Antonius 105,,Q19989624,
RE:Antonius 81,,Q19989599,
RE:Antonius 115,,Q19989632,
RE:Antonius 91,,Q19989610,
RE:Antonius 102,,Q19989621,
RE:Antonius 82,,Q19989600,
RE:Antonius 116,,Q19989633,
RE:Antonius 76,,Q19989593,
RE:Antonius 121,,Q19989639,
RE:Antonius 103,,Q19989622,
RE:Antonius 104,,Q19989623,
RE:Antonius 101,,Q19989620,
RE:Antonius 99,,Q19989618,
RE:Antonius 83,,Q19989601,
RE:Antonius 111,,Q19989631,
RE:Antonius 93,,Q19989612,
RE:Antonius 97,,Q19989616,
RE:Antonius 96,,Q19989615,
RE:Antonius 100,,Q19989619,
RE:Antonius 118,,Q19989636,
RE:Antonius 94,,Q19989613,
RE:Antonius 106,,Q19989625,
RE:Antonius 70,,Q19989587,
RE:Antonius 77,,Q19989594,
RE:Antonius 69,,Q19989586,
RE:Antonius 80,,Q19989598,
RE:Antonius 120,,Q19989638,
RE:Antonius 89,,Q19989608,
RE:Antonius 74,,Q19989591,
RE:Antonius 119,,Q19989637,
RE:Antonius 78,,Q19989595,
RE:Antonius 90,,Q19989609,
RE:Antonius 75,,Q19989592,
RE:Antonius 86,,Q19989605,
RE:Antonius 79,,Q19989597,
RE:Antonius 117,,Q19989635,
RE:Antisthenes 9,,Q19989387,
RE:Antissa,,Q19989377,
RE:Antonius 41,,Q19989554,
RE:Antisthenes 2,,Q19989380,
RE:Antisara,,Q19989374,
RE:Antonius 31,,Q19989545,
RE:Antonius 43,,Q19989556,
RE:Antonius 44,,Q19989557,
RE:Antonius 67,,Q19989584,
RE:Antistates,,Q19998810,
RE:Antonius 21,,Q19989537,
RE:Antisthenes 3,,Q19989381,
RE:Antonius 63,,Q19989579,
RE:Antisthenes 4,,Q19989382,
RE:Antonius 25,,Q19989540,
RE:Antonius 36,,Q19989548,
RE:Antonius 37,,Q19989550,
RE:Antisthenes 5,,Q19989383,
RE:Antisthenes 6,,Q19989384,
RE:Antonius 64,,Q19989580,
RE:Antonius 26,,Q19989541,
RE:Antonius 48,,Q19989564,
RE:Antonius 68,,Q19989585,
RE:Antonius 39,,Q19989552,
RE:Antonius 66,,Q19989582,
RE:Antonius 46,,Q19989561,
RE:Antisthenes 8,,Q19989386,
RE:Antonius 47,,Q19989562,
RE:Antonius 34,,Q19989547,
RE:Antonius 65,,Q19989581,
RE:Antonius 27,,Q19989542,
RE:Antonius 24,,Q19989539,
RE:Antonius 33,,Q19989546,
RE:Antonius 40,,Q19989553,
RE:Antisthenes 1,,Q19989379,
RE:Antonius 38,,Q19989551,
RE:Antistes,,Q19989378,
RE:Ἀντίσκιοι,,Q19989376,
RE:Antonius 42,,Q19989555,
RE:Antisthenes 7,,Q19989385,
RE:Antonius 45,,Q19989558,
RE:Antonius 35,,Q19998816,
RE:Antiquaria,,Q19998807,
RE:Antipoinos,,Q19989365,
RE:Antiphos 7,,Q19989358,
RE:Antiphos 6,,Q19989357,
RE:Antiphos 5,,Q19989356,
RE:Antiphos 9,,Q19989361,
RE:Antiphon 2,,Q19989334,
RE:Antipolis 2,,Q19989367,
RE:Antipolis 1,,Q19989366,
RE:Antirrion,,Q19989372,
RE:Antiphon 3,,Q19989335,
RE:Antiphonos,,Q19989352,
RE:Antiphon 18,,Q19989351,
RE:Antiquo,,Q19989371,
RE:Antiphon 10,,Q19989343,
RE:Antiphon 6,,Q19989339,
RE:Antiphos 2,,Q19989353,
RE:Antipoego,,Q19998805,
RE:Antiphon 16,,Q19989349,
RE:Antipygos,,Q19998806,
RE:Antiphon 13,,Q19989346,
RE:Antiphos 4,,Q19989355,
RE:Antiphon 17,,Q19989350,
RE:Antiphon 5,,Q19989338,
RE:Antiquarius,,Q19998808,
RE:Antiphilos 7,,Q19989329,
RE:Antiphos 8,,Q19989360,
RE:Antiphon 1,,Q19989333,
RE:Antiphon 7,,Q19989340,
RE:Ἀντιφίλου,,Q19989331,
RE:Eurybates 4,,Q19995689,
RE:Ἀντιφίλου λιμήν,,Q19989332,
RE:Antiphrai,,Q19989363,
RE:Antiphon 8,,Q19989341,
RE:Antiphos 3,,Q19989354,
RE:Ἀντιπροσκαλεῖσθαι,,Q19989368,
RE:Antiphon 9,,Q19989342,
RE:Antiqua colonia,,Q19989370,
RE:Antiphos 1,,Q19989362,
RE:Antiphon 4,,Q19989336,
RE:Antiphon 12,,Q19989345,
