title,wikipedia,wikidata,subject
RE:Hyrkanis,,Q19996488,
RE:Augusti turris,,Q19999036,
RE:Augusti vicus 1,,Q19992412,
RE:Augustinus 1,,Q19992409,
RE:Augustinus 3,,Q19992411,
RE:Hasmon,,Q19996167,
RE:Augustianus 3,,Q19992408,
RE:Hyrkanos 4,,Q19996490,
RE:Aequator monetae,,Q19981683,
RE:Afrenus,,Q19981844,
RE:Afranius 15,,Q19981839,
RE:Adinnerglos,,Q19980814,
RE:Adrapsa,,Q19980909,
RE:Adaios 9,,Q19980641,
RE:Aepolianus,,Q19981676,
RE:Aepolium,,Q19981677,
RE:Aeonia,,Q19981675,
RE:Augustianus 1,,Q19992406,
RE:Aenuscabales,,Q19981673,
RE:Aequanus pagus 1,,Q19981680,
RE:Afranius 16,,Q19981841,
RE:Euthymius,,Q19995794,
RE:Aequanus pagus 2,,Q19981681,
RE:Aequa,,Q19981678,
RE:Afranius 17,,Q19981842,
RE:Hyrkanos 5,,Q19996491,
RE:Βασιλικὰ Ἀμύντου,,Q19993086,
RE:Hassis,,Q20002526,
RE:Augusti lucus,,Q19999037,
RE:Aeoliae insulae,,Q19981674,
RE:Hyrkanion Pedion,,Q19996487,
RE:Augusti vicus 3,,Q19999038,
RE:Hyrkanos 3,,Q19996489,
RE:Augustianus 2,,Q19992407,
RE:Augusti vicus 2,,Q19992413,
RE:Afranius 12,,Q19981836,
RE:Stiriate,,Q19997379,
RE:Afranius 7,,Q19981830,
RE:Basilikos 1,,Q19993088,
RE:Afranius 9,,Q19981833,
RE:Aeneatores 2,,Q19981665,
RE:Genlada,,Q19996050,
RE:Stivalis,,Q19997381,
RE:Stirnides,,Q19997380,
RE:Anastasios 8,,Q19987254,
RE:Gennaios 2,,Q19996059,
RE:Bassaeus 2,,Q19993115,
RE:Afranius 1,,Q19981824,
RE:Aeneatores 3,,Q19981666,
RE:Afranius 3,,Q19981826,
RE:Anastasios 4,,Q19987246,
RE:Afranius 13,,Q19981837,
RE:Bassaeus 1,,Q19993113,
RE:Afinius 1,,Q19981819,
RE:Afinius 3,,Q19981821,
RE:Aenobarbus,,Q19981667,
RE:Afliae,,Q19981822,
RE:Stirpiniacus,,Q20003177,
RE:Afinius 2,,Q19981820,
RE:Afranius 4,,Q19981827,
RE:Aeneatores 1,,Q19981664,
RE:Afranius 11,,Q19981835,
RE:Basilis 3,,Q19993094,
RE:Afranius 2,,Q19981825,
RE:Afranius 14,,Q19981838,
RE:Afranius 10,,Q19981834,
"RE:Aelana, Aelanites sinus",,Q19981095,
RE:Anastasios 7,,Q19987252,
RE:Aeliae,,Q19981106,
RE:Aellopus 1,,Q19981411,
RE:Alexandros 49,,Q19984950,
RE:Alexandros 51,,Q19984956,
RE:Στιώτιον,,Q19997378,
RE:Alexandros 54,,Q19984968,
RE:Alexandros 39,,Q19998344,
RE:Stilas,,Q19997372,
RE:Alexandros 48,,Q19984946,
RE:Ἀείσιτοι,,Q19981091,
RE:Stilbe,,Q19997373,
RE:Alexandros 43,,Q19984928,
RE:Alexandros 55,,Q19984973,
RE:Annaeus 18,,Q19988094,
RE:Alexandros 57,,Q19998349,
RE:Alexandros 58,,Q19984982,
RE:Alexandros 62,,Q19984994,
RE:Rose,,Q20003091,
RE:Aidesios 1,,Q19982664,
RE:Alexandros 44,,Q19984931,
RE:Alexandros 56,,Q19984979,
RE:Alexandros 59,,Q19984985,
RE:Stimo,,Q20003175,
RE:Alexandros 64,,Q19985002,
RE:Alexandros 65,,Q19985006,
RE:Alexandros 46,,Q19984938,
RE:Alexandros 63,,Q19984998,
RE:Bavius,,Q19993295,
RE:Annaeus 19,,Q19988095,
RE:Alexandros 42,,Q19984925,
RE:Stilo,,Q20003173,
RE:Alexandros 52,,Q19984959,
RE:Stiliburgu,,Q19997374,
RE:Barsemius,,Q19992988,
RE:Alexandros 40,,Q19998347,
RE:Alexandros 47,,Q19984942,
RE:Gaudentius 11,,Q19996026,
RE:Alexandros 53,,Q19984964,
RE:Alamannicus,,Q19984285,
RE:Hermes 7,,Q20002538,
RE:Alexandros 61,,Q19998351,
RE:Alexandros 50,,Q19984954,
RE:Alexandros 41,,Q19984922,
RE:Alexandros 45,,Q19984935,
RE:Alburnus 2,,Q19984539,
RE:Albocola,,Q19984498,
RE:Albucilla,,Q19984505,
RE:Alburnus 1,,Q19984538,
RE:Eutelidas 1,,Q19995770,
RE:Eusebios 32,,Q19995730,
RE:Albucianus,,Q19984504,
RE:Aineas 5,,Q19982843,
RE:Εὐτελίδαι,,Q19995769,
RE:Constantia 1,,Q19994725,
RE:Βασιλεῖται,,Q19993070,
RE:Albulae aquae,,Q19998562,
RE:Albula 2,,Q19984524,
RE:Eusebios 34,,Q19995732,
RE:Aineas 6,,Q19982844,
RE:Albocenses,,Q19984497,
RE:Albulae,,Q19984525,
RE:Albus portus,,Q19998563,
RE:Eusebios 33,,Q19995731,
RE:Alcassis,,Q19998564,
RE:Album promontorium,,Q19984535,
RE:Aineas 4,,Q19982842,
RE:Albudinus fons,,Q19984521,
RE:Batis 2,,Q19993251,
RE:Albucius 2,,Q19984512,
RE:Albus,,Q19984541,
RE:Albonica,,Q19984501,
RE:Aimathe,,Q19982832,
RE:Albsis,,Q19984503,
RE:Alce,,Q19984543,
RE:Constantia 2,,Q19994729,
RE:Albula 1,,Q19998561,
RE:Eusebios 38,,Q19995734,
RE:Albunea,,Q19984536,
RE:Constantia 3,,Q19994730,
RE:Albucius 1,,Q19984508,
RE:Aine,,Q19982837,
RE:Hanno 1,,Q19996150,
RE:Epiphanios 2,,Q19995518,
RE:Epiphanios 11,,Q19995525,
RE:Hanno 25,,Q19996157,
RE:Eupolis 2,,Q19995654,
RE:Aineas 2,,Q19982840,
RE:Agrizama,,Q19982541,
RE:Epiphanios 6,,Q19995522,
RE:Hannibal 11,,Q19996145,
RE:Albocela,,Q19998560,
RE:Hannibal 1,,Q19996142,
RE:Euprepia,,Q19995664,
RE:Eupolos,,Q19995656,
RE:Harenatium,,Q20002523,
RE:Albius 13,,Q19984493,
RE:Hanno 22,,Q19996156,
RE:Hannas 2,,Q19996141,
RE:Aineas 3,,Q19982841,
RE:Haphe,,Q20002520,
RE:Eupolis 1,,Q19995653,
RE:Hannibalis castra,,Q20002516,
RE:Hara,,Q19996159,
RE:Epiphanios 1,,Q19995517,
RE:Hanno 10,,Q19996154,
RE:Harauso,,Q19996160,
RE:Aineas 1,,Q19982839,
RE:Hanno 27,,Q19996158,
RE:Epiphanios 10,,Q19995524,
RE:Eupompidas,,Q19995657,
RE:Hanno 13,,Q19996155,
RE:Epiphanios 7,,Q19995523,
RE:Albius 11,,Q19984491,
RE:Hanno 9,,Q19996153,
RE:Hanno 4,,Q19996151,
RE:Agrivulfus,,Q19982540,
RE:Euripides 2,,Q19995672,
RE:Eureas,,Q19995669,
RE:Euripides 3,,Q19995673,
RE:Hanno 5,,Q19996152,
RE:Euripides 1,,Q19995671,
RE:Hannibal 12,,Q19996147,
RE:Hannibal 4,,Q19996143,
RE:Aeficius,,Q19981051,
RE:Asios 6,,Q19992200,
RE:Aegnatius,,Q19998522,
RE:Agrius 2,,Q19982534,
RE:Aefulanus M.,,Q19981053,
RE:Agrius 5,,Q19982537,
RE:Agrippina 4,,Q19982519,
RE:Aegates insulae,,Q19981055,
RE:Ἄσιος λειμών,,Q19992202,
RE:Aegiamunniaegus,,Q19984164,
RE:Agrius 6,,Q19982538,
RE:Agriska,,Q19982532,
RE:Aegimurus,,Q19981062,
RE:Ephoros 2,,Q19995503,
RE:Asios 5,,Q19992199,
RE:ab aegris cubiculariorum,,Q19981076,
RE:Aeimnastos,,Q19981082,
RE:Asios 4,,Q19992198,
RE:Agrius 7,,Q19982539,
RE:Agrippiastai,,Q19982515,
RE:Asis,,Q19999010,
RE:Agrippinae lavacrum,,Q19982523,
RE:Ἀσίρακος,,Q19999009,
RE:Aefulae,,Q19981052,
RE:Aegina,,Q19981065,
RE:Otene,,Q20002983,
RE:Agrippina 5,,Q19982520,
RE:Agris,,Q19982531,
RE:Aegonne,,Q19981071,
RE:Asiotai,,Q19992203,
RE:Asios 2,,Q19992195,
RE:Ἀειναῦται,,Q19981085,
RE:Aegitna,,Q19984165,
RE:Agrius 3,,Q19982535,
RE:Aegrilius,,Q19981073,
RE:Agrius 1,,Q19982533,
RE:Agrippus,,Q19982529,
RE:Asios 1,,Q19992194,
RE:Asios 3,,Q19992196,
RE:Agrippiniana horrea,,Q19982525,
RE:Aegida,,Q19981058,
RE:Agrius 4,,Q19982536,
RE:Oamenoth,,Q19997122,
RE:Aedilicia potestate,,Q19981039,
RE:Q. Aeclanius Hermias,,Q19981026,
RE:Aedilicius,,Q19981040,
RE:Aedico,,Q19981035,
RE:Dexippos 3,,Q19995062,
RE:Aebutius 8,,Q19981008,
RE:Aecae,,Q19981023,
RE:Oanos,,Q19997124,
RE:Dexiochos,,Q19995051,
RE:Dexinikos,,Q19995050,
RE:Dexiphon,,Q19995059,
RE:Dexippos 4,,Q20000864,
RE:Aebutius 13,,Q19981015,
RE:Aebutius 17,,Q19981021,
RE:Aebutius 9,,Q19981009,
RE:Aebutius 10,,Q19981010,
RE:Δεξιόστοιχος,,Q19995058,
RE:Aebutius 11,,Q19981011,
RE:Aedilicia ornamenta,,Q19981038,
RE:Δεξιωνίδαι,,Q19995052,
RE:Aedos,,Q19981049,
RE:Aebutius 12,,Q19981014,
RE:Δεξιοστάτης,,Q19995057,
RE:Aedesius,,Q19981034,
RE:Oaeonae,,Q20002978,
RE:Aedificatio,,Q19981037,
RE:Dexios 3,,Q19995056,
RE:Aëdon 2,,Q19981047,
RE:Aebutius 16,,Q19981019,
RE:Dexios 2,,Q19995055,
RE:Aedemon,,Q19981030,
RE:Obana 2,,Q19997125,
RE:Aebutius 18,,Q19981022,
RE:Aëdava,,Q19981028,
RE:Ὀβαρεῖς,,Q19997126,
RE:Ὠβαρηνοί,,Q19997128,
RE:Aedius,,Q19981045,
RE:Aebutius 15,,Q19981018,
RE:Aedinius,,Q19981043,
RE:Dexios 1,,Q19995053,
RE:Aedonia,,Q19981048,
RE:Aecetia,,Q19981024,
RE:Dexippos 1,,Q19995060,
RE:Dexippos 2,,Q19995061,
RE:Aebutius 14,,Q19981017,
RE:Aedesa,,Q19981033,
RE:Obaritus,,Q19997127,
RE:Bubona,,Q19994315,
RE:Bubulcus 1,,Q20003709,
RE:Herakleios 16,,Q19996222,
RE:Herakleios 14,,Q19996220,
RE:Bubegenas,,Q19994311,
RE:Faustilla,,Q20002336,
RE:Bassus 37,,Q19993180,
RE:Fausta 2,,Q19995842,
RE:Fausta 1,,Q20003250,
RE:Herakleios 15,,Q19996221,
"RE:Sichem, Sicima",,Q20003152,
RE:Bubetani,,Q19994312,
RE:Babylon 2,,Q19992712,
RE:Βουβαστίτης νομός,,Q19994308,
RE:Bubastos 1,,Q19994309,
RE:Castitas,,Q19994445,
RE:Bubastos 2,,Q19994310,
RE:Bubulcus 2,,Q19994316,
RE:Facundus 2,,Q19995840,
RE:Facundus 1,,Q19995839,
RE:Amandus 4,,Q19985943,
RE:Herakleios 12,,Q19996217,
RE:Faustianum municipium,,Q19995845,
RE:ad Castoris,,Q19994446,
RE:Herakleios 13,,Q19996219,
RE:Castinus 1,,Q19994442,
RE:Bubetii ludi,,Q19994313,
RE:Felix 14,,Q19995879,
RE:Felix 15,,Q19995880,
RE:Faustus 18,,Q19995858,
RE:Antheon,,Q19988611,
RE:Faustus 20,,Q19995861,
RE:Antis,,Q19998809,
RE:Anthene 2,,Q19998782,
RE:Faustus 9,,Q19995849,
RE:Faustus 12,,Q19995852,
RE:Faustus 19,,Q19995860,
RE:Faustus 15,,Q19995855,
RE:Faustus 7,,Q19995847,
RE:Faustus 23,,Q19995864,
RE:Felix 22,,Q19995887,
RE:Faustus 8,,Q19995848,
RE:Felix 10,,Q19995875,
RE:Ebal,,Q20001651,
RE:Faustus 21,,Q19995862,
RE:Felix 13,,Q19995878,
RE:Felicius 1,,Q19995869,
RE:Felix 11,,Q19995876,
RE:Feliginates,,Q19995871,
RE:Felicissimus 2,,Q19995868,
RE:Faustus 14,,Q19995854,
RE:Faustus 22,,Q19995863,
RE:Faustus 11,,Q19995851,
RE:Ἐφόλκιον,,Q19995499,
RE:Felix 16,,Q19995881,
RE:Faustus 10,,Q19995850,
RE:Felix 7,,Q19995872,
RE:Felix 8,,Q19995873,
RE:Felix 9,,Q19995874,
RE:Anthene 3,,Q19988609,
RE:Faustus 13,,Q19995853,
RE:Faustus 16,,Q19995856,
RE:Felicius 2,,Q19995870,
RE:Ἀφορίζειν,,Q19989931,
RE:Felix 17,,Q19995882,
RE:Ἀφορμή,,Q19989932,
RE:Felix 23,,Q19995888,
RE:Ἐφόδιον,,Q19995498,
RE:Aischylos 9,,Q19983013,
RE:Carpio,,Q20000481,
RE:Bargullum,,Q19992931,
RE:Gaudentius 8,,Q19996023,
RE:Aischylos 7,,Q19983010,
RE:Barbarus 4,,Q19992870,
RE:Bargos,,Q19992930,
RE:Bargiora,,Q19992929,
RE:Bargus 1,,Q19992932,
RE:Aischylos 15,,Q19983019,
RE:Carpinatius,,Q19994430,
RE:Carpus,,Q20000495,
RE:Aischylos 11,,Q19983015,
RE:Barbatus,,Q19992877,
RE:Aischylos 6,,Q19983009,
RE:Gaudiosus 1,,Q19996028,
RE:Carpophorus,,Q20000489,
RE:Aischylos 8,,Q19983011,
RE:Aischylos 10,,Q19983014,
RE:Aisimos 2,,Q19983028,
RE:Gaudentius 3,,Q19996018,
RE:Carpilio 2,,Q19994429,
RE:Aision 2,,Q19983030,
RE:Aischylos 1,,Q19983004,
RE:Aischines 17,,Q19982973,
RE:Anastasios 3,,Q19987243,
RE:Carpilio 1,,Q19994428,
RE:Gaudentius 6,,Q19996021,
RE:Gaudiosus 2,,Q19996029,
RE:Gaudentius 7,,Q19996022,
RE:Aisimides 1,,Q19983024,
RE:Carpis 2,,Q19994432,
RE:Gaudentius 4,,Q19996019,
RE:Gaudentius 10,,Q19996025,
RE:Aisimos 1,,Q19983027,
RE:Gaudentius 2,,Q19996017,
RE:Gaudentius 5,,Q19996020,
RE:Aisimides 2,,Q19983025,
RE:Aischylos 5,,Q19983008,
RE:Aischines 16,,Q19982972,
RE:Anonymi 8,,Q19988335,
RE:Aisios 3,,Q19983033,
RE:Carpis 1,,Q19994431,
RE:Chesdupara,,Q19994574,
RE:Barbarus 3,,Q19992869,
RE:Beuca,,Q19993715,
RE:Balventius,,Q19992832,
RE:Aischines 18,,Q19982974,
RE:Alexandros 89,,Q19985089,
RE:Aidesios 3,,Q19982666,
RE:Baltus,,Q19992831,
RE:Aischron 3,,Q19982998,
RE:Baltipatna,,Q19999093,
RE:Hierax 13,,Q20002589,
RE:Aischines 22,,Q19982979,
RE:Αὐτομολίας γραφή,,Q19992627,
RE:Aidoingos,,Q19982670,
RE:Aidesios 5,,Q19982668,
RE:Barbarus 1,,Q19992867,
RE:Bambotus,,Q19992835,
RE:Aiulfus,,Q19983148,
RE:Balteus 2,,Q19999091,
RE:Extraordinarii,,Q19995831,
RE:Barbarus 2,,Q19992868,
RE:Bambalio,,Q19999096,
RE:Bambinis,,Q19992834,
RE:Ballomarius,,Q19992825,
RE:Ballista 1,,Q19992822,
RE:Berossos 2,,Q19993589,
RE:Ballonoti,,Q19992826,
RE:Sabbe,,Q20003100,
RE:Balte,,Q19992828,
RE:Ballistarii,,Q19992824,
RE:Berossos 3,,Q19993590,
RE:Balteus 3,,Q19999092,
RE:Bamaliana,,Q19999095,
RE:Balthi,,Q19992830,
RE:Aidesios 2,,Q19982665,
RE:Balyra,,Q19992833,
RE:Extispicium,,Q20002312,
RE:Agricola 4,,Q19982456,
RE:Agricola 3,,Q19982455,
RE:Aeternalis,,Q19981780,
RE:Agroecius 1,,Q19982542,
RE:Donatus 10,,Q19995317,
RE:Dositheos 1,,Q19995323,
RE:Donax 1,,Q19995318,
RE:Dositheos 3,,Q19995325,
RE:Dositheos 2,,Q19995324,
RE:Bassus 3,,Q19993145,
RE:Asper 2,,Q19992230,
RE:Agricola 4a,,Q19982459,
RE:Agricola 2,,Q19982454,
RE:Exsuperius 1,,Q19995829,
RE:Agensis,,Q19982174,
RE:Anepsia,,Q19987871,
RE:Donidius,,Q19995319,
RE:Agroecius 2,,Q19982543,
RE:Dositheos 6,,Q19995328,
RE:Dositheos 5,,Q19995327,
RE:Fridibadus,,Q19995930,
RE:Apseudes 2,,Q19990703,
RE:Agintheus,,Q19982287,
RE:Agroecius 3,,Q19982544,
RE:Exsuperantius 2,,Q19995828,
RE:Artaxes,,Q19992021,
RE:Exsuperantius 1,,Q19995827,
RE:Agrippinus 3,,Q19982528,
RE:Agentes in rebus,,Q19982176,
RE:Agricola 1,,Q19982453,
RE:Adlefas,,Q19980830,
RE:Exsuperius 2,,Q19995830,
RE:Ἀσφάλεια,,Q19992233,
RE:Asper 3,,Q19999014,
RE:Adiudicatio,,Q19980821,
RE:Agricolanus,,Q19982460,
RE:Adipte,,Q19980815,
RE:Agrippinus 1,,Q19982526,
RE:Agrippinus 2,,Q19982527,
RE:Adsessor,,Q19980951,
RE:Agathon 12,,Q19982077,
RE:Aeboso(ca),,Q19980993,
RE:Aebutius 3,,Q19981001,
RE:Aelianus 9,,Q19981123,
RE:Aginatius 2,,Q19982280,
RE:Africanus 3,,Q19981849,
RE:Asebeia,,Q19992129,
RE:Donatus 6,,Q19995312,
RE:Aebutius 7,,Q19981007,
RE:Aster 5,,Q19999017,
RE:Donatus 7,,Q19995313,
RE:Aelianus 7,,Q19981120,
RE:Aebutiana,,Q19980995,
RE:Aelianus 1,,Q19981108,
RE:Aginatius 1,,Q19982279,
RE:Donatus 5,,Q19995311,
RE:Aebutius 1,,Q19980998,
RE:Aelianus 8,,Q19981122,
RE:Africanus 4,,Q19981851,
RE:Aebutius 2,,Q19980999,
RE:Aebutius 4,,Q19981002,
RE:Aelianus 3,,Q19981112,
RE:Aginatius 3,,Q19982281,
RE:Aebutius 6,,Q19981005,
RE:Amiantos 3,,Q19986239,
RE:Aebutius 5,,Q19981003,
RE:Donatus 3,,Q19995309,
RE:Aetios 3,,Q19981798,
RE:Aelianus 5,,Q19981116,
RE:Africanus 5,,Q19981852,
RE:Aelianus 2,,Q19981110,
RE:Aetios 5,,Q19981802,
RE:Aebutianus,,Q19980996,
RE:Africanus 6,,Q19981853,
RE:Astrape,,Q19992270,
RE:Aebutius,,Q19980997,
RE:Aebura,,Q19980994,
RE:Donatus 4,,Q19995310,
RE:Aelianus 6,,Q19981118,
RE:Asbestos,,Q19998993,
RE:Aspis 16,,Q19999016,
RE:Agens vices,,Q19982175,
RE:Architeles 4,,Q19991550,
RE:Adventus,,Q19980962,
RE:Architectus,,Q19991542,
RE:Ἀρχιτέκτων 4,,Q19991546,
RE:Architeles 1,,Q19998959,
RE:Adversitor,,Q19980965,
RE:Aeadava,,Q19980990,
RE:Ἀδύνατοι,,Q19980984,
RE:Advocatus populi,,Q19980979,
RE:Ἀποδέκται,,Q19990073,
RE:Ἀπόγραφον,,Q19990089,
RE:Hibis,,Q19996344,
RE:Ἀπαρχαί,,Q19989775,
"RE:Adys, Adis",,Q19980987,
RE:Ἀπογραφή,,Q19990087,
RE:Adurnus,,Q19980980,
RE:Advocatensis,,Q19980975,
RE:Architeles 3,,Q19991549,
RE:Adventicium,,Q19980961,
RE:Adyte,,Q19980988,
RE:Chnumis,,Q20000599,
RE:Apate 1,,Q19989786,
RE:Ἀρχιτέκτων 2,,Q19991544,
RE:Ἀρχιτέκτων 3,,Q19991545,
RE:Adullam,,Q19980970,
RE:Adunicates,,Q19980974,
RE:Architeles 2,,Q19991548,
RE:Arimathaia,,Q19991709,
RE:Ἀδουλικὸς κόλπος,,Q19980968,
RE:Adusios,,Q19980983,
RE:Advernus,,Q19980963,
RE:Ἀρχιτέκτων 1,,Q19991543,
RE:Ἀρχιθέωρος,,Q19991551,
RE:Adulas,,Q19980966,
RE:Adulitai,,Q19980969,
RE:Adversaria,,Q19980964,
RE:Aebisoci,,Q19980992,
RE:Ἀπόκρισις,,Q19990098,
RE:Hadrianus 1,,Q19996135,
RE:Hadreus,,Q19996133,
RE:Ἄδρου,,Q19980939,
RE:Aduaca,,Q19980958,
RE:Hadrianus 4,,Q19996137,
RE:Adsinnadensis,,Q19980955,
RE:Ἄνηθον,,Q19998730,
RE:Adstipulator,,Q19980957,
RE:Hadrianus 6,,Q19996139,
RE:Adrianos,,Q19980930,
RE:Χρέος,,Q19994597,
"RE:Adresteia, Adrestine, Adrestos",,Q19980927,
RE:Amandus 3,,Q19985942,
RE:Adryx,,Q19980944,
RE:ad Adrum flumen,,Q19980940,
RE:Hadrias,,Q20002513,
RE:Ἀνεψιῶν παῖδες,,Q19987872,
RE:Adrumetum,,Q19980941,
RE:Adrotta,,Q19980938,
RE:Ananias 3,,Q19987169,
RE:Adsalluta,,Q19980945,
RE:Hadrianus 3,,Q19996136,
RE:Adscripticius 1,,Q19980946,
RE:Adrymes,,Q19980943,
"RE:Adrene, Adrane",,Q19980926,
RE:Adromios,,Q19980936,
RE:Adsignatio liberti,,Q19980954,
RE:Achinapolus,,Q19980257,
RE:Adscripticius 2,,Q19980947,
RE:Debitoris ductio,,Q19994874,
RE:Adryades,,Q19980942,
RE:Ἀνδραποδιστής,,Q19987527,
RE:Ἀγχιστεία,,Q19987513,
RE:Adreus,,Q19980928,
RE:Adsmerius,,Q19980956,
RE:Hadrianus 5,,Q19996138,
RE:Adros,,Q19980937,
RE:Adrion,,Q19980932,
RE:Adristas,,Q19980934,
RE:Adsiduus,,Q19980952,
RE:Debitor,,Q19994873,
RE:Χρῆσις,,Q19994598,
RE:Anthos 2,,Q19988678,
RE:Chreokopidai,,Q19994595,
RE:Adris,,Q19980933,
RE:Χρεωφύλακες,,Q19994596,
RE:Adscriptivi,,Q19980948,
RE:Andreas 11,,Q19987550,
RE:Andreas 2,,Q19987533,
RE:Adrastos 5,,Q19980922,
RE:Adrastos 3,,Q19980920,
RE:Adrastos 2,,Q19980919,
RE:Andreas 5,,Q19987538,
RE:Andreas 4,,Q19998403,
RE:Andreas 6,,Q19987539,
RE:Anathot,,Q19987271,
RE:Anatha 2,,Q19987268,
RE:Adraste,,Q19980912,
RE:Ἀδραστείας ὄρος,,Q19980916,
RE:Ἀναβάτης,,Q19987017,
RE:Andreas 10,,Q19987548,
RE:Abureïos,,Q19979947,
RE:Adrasteia 2,,Q19980914,
RE:Andreas 1,,Q19987531,
RE:Andreas 12,,Q19987552,
RE:Ἀλαβαστρηνὸν ὄρος,,Q19984244,
RE:Andreas 3,,Q19987535,
RE:Amiantos 2,,Q19986238,
RE:Catacumbae,,Q19994451,
"RE:Adrastine, Adrestine",,Q19980917,
RE:Ἀλωπεκίς,,Q19985734,
RE:Abratoeis,,Q19979888,
RE:Adrastos 6,,Q19980923,
RE:Adrassos 2,,Q19980911,
RE:Adrastos 4,,Q19980921,
RE:Arethon,,Q19998968,
RE:Anagnostes,,Q19987072,
RE:Ἀναγραφή,,Q19987088,
RE:Amphipolis 2,,Q19986623,
RE:Ἀνάκρισις,,Q19987136,
RE:Amiantos 1,,Q19986237,
RE:Arethas,,Q19998966,
RE:Andreas 6a,,Q19987541,
RE:Χριστὸς πάσχων,,Q19994603,
RE:Drakon 1,,Q19995337,
RE:Adramyttis,,Q19980896,
RE:Chroasai,,Q19994605,
RE:Drakon 2,,Q19995338,
RE:Columbarium monasterium,,Q19994704,
RE:Christopolis 1,,Q19994602,
RE:Chritionis,,Q19994604,
RE:Drakon 4,,Q19995341,
RE:Sophronios 4,,Q19997365,
RE:Kleodoxa,,Q19996849,
RE:Ἀδραμυττηνὸς κόλπος,,Q19980895,
RE:Adramyles,,Q19980891,
RE:Adramon,,Q19980890,
RE:Kleodotos,,Q20002813,
RE:Kleodemos 2,,Q20002811,
RE:Drakon 5,,Q19995342,
RE:Sophonias,,Q19997361,
RE:Adranodoros,,Q19980899,
RE:Sophonia,,Q19997360,
RE:Adramys,,Q19980892,
RE:Laokoon 2,,Q19996967,
RE:Adranos 1,,Q19980902,
RE:Adrantos,,Q19980906,
RE:Kleodoros,,Q19996848,
RE:Drakon 3,,Q19995340,
RE:Christopolis 2,,Q20000604,
RE:Chrinni,,Q19994600,
RE:Chromatios 1,,Q19994606,
RE:Sophronios 2,,Q19997363,
RE:Kleodora 2,,Q19996847,
RE:Adrana,,Q19980897,
RE:Kleodemos 1,,Q19996845,
RE:Kleodora 1,,Q19996846,
RE:Sophronios 1,,Q19997362,
RE:Sophronios 3,,Q19997364,
RE:Adramyta,,Q19980893,
RE:Datianus,,Q19994872,
RE:Adrans,,Q19980905,
RE:Adrama,,Q19980888,
RE:Drakon 6,,Q19995343,
RE:Angelos 1,,Q19987902,
RE:Adoes,,Q19980857,
RE:Beuvray,,Q19993717,
RE:Agora 1,,Q19982381,
RE:Aër,,Q19981697,
RE:Alassa,,Q19984315,
RE:Adonisios,,Q19980865,
RE:Σκῆπτρον,,Q20003166,
RE:Adraistai,,Q19980887,
RE:Ἀλειπτήριον,,Q19984627,
RE:Adopissos,,Q19980867,
RE:Gaiso 3,,Q19995976,
RE:Agamos,,Q19981896,
RE:Adrabaecampi,,Q19980886,
RE:Dagalaifus 3,,Q19994827,
RE:Akanthis,,Q19983217,
RE:Adour,,Q19980876,
RE:Agameia,,Q19981882,
RE:Gaiso 2,,Q19995975,
RE:Akridophagoi,,Q19983405,
RE:Amicus 1,,Q19986245,
RE:Agamna,,Q19981895,
RE:Agoranomoi,,Q19982396,
RE:Adonis 1,,Q19980863,
RE:Alba factio,,Q19998550,
RE:Dagalaifus 2,,Q19994826,
RE:Agammeia,,Q19981894,
RE:Aleiptes,,Q19984622,
RE:Adluvio,,Q19980832,
RE:Aherbelste,,Q19982597,
RE:Admetos 2,,Q19980840,
RE:Flaccus 3,,Q19995903,
RE:Admetos 7,,Q19980845,
RE:Admetos 8,,Q19980847,
RE:Adima,,Q19980813,
RE:Buda,,Q19994318,
RE:Adlectus aerario,,Q19980829,
RE:Admatha,,Q19980834,
RE:Adila,,Q19980811,
RE:Admetos 5,,Q19980843,
RE:Aharna,,Q19982594,
RE:Admete 2,,Q19980837,
RE:Adisdara,,Q19980817,
RE:Bolsena,,Q19994064,
RE:Volsiniensis lacus,,Q20003209,
RE:Ahenobarbus,,Q19982596,
RE:Admete 3,,Q19980838,
RE:Admedera,,Q19980835,
RE:Konon,,Q19996876,
RE:Adithaim,,Q19980818,
RE:Konon 2,,Q19996878,
RE:Flaccus 2,,Q19995902,
RE:Adlector 1,,Q19980827,
RE:Ahala,,Q19982593,
RE:Admetos 4,,Q19980842,
RE:Augustoeuphratensis,,Q19992419,
RE:Konon 1,,Q19996877,
RE:Admete 1,,Q19980836,
RE:Admagetobriga,,Q19980833,
RE:Adiutrix 2,,Q19980825,
RE:Aditio hereditatis,,Q19980819,
RE:Ambarri,,Q19986056,
RE:Adlectio 2,,Q19980812,
RE:Ahinehae,,Q19982598,
RE:Adlector 2,,Q19980828,
RE:Adis,,Q19980816,
RE:Admetos 6,,Q19980844,
RE:Arvandus,,Q19992046,
RE:Arvernorix,,Q19992049,
RE:Ἀδιάτακτοι,,Q19980797,
RE:Adelphius 3,,Q19980765,
RE:Adikia,,Q19980807,
RE:Ἀδίαντον,,Q19980796,
RE:Adelphius 4,,Q19980766,
RE:Flaccus 10,,Q19995901,
RE:Adiatorix,,Q19980799,
RE:Flacconius,,Q19995899,
RE:Adferenda,,Q19980776,
RE:Adie,,Q19980804,
RE:Adenystrai,,Q19980768,
RE:Adelphius 1,,Q19980763,
RE:Ἐπίσκυρος,,Q19995526,
RE:Adiathain,,Q19980798,
RE:Drusilla 2,,Q19995345,
